team,season,season_end_year,wins,losses,win_pct,predicted_wins,predicted_win_pct,selected_model,lasso_alpha,rank_blend,training_seasons,win_total_line,actual_wins_odds_source,actual_losses_odds_source,source_result,championship_odds,source_url,scheduled_games_for_line,pick,model_edge_wins,comparison_actual_wins,model_abs_error_wins,market_abs_error_wins,grade,stake,profit,cash_return
Oklahoma City Thunder,2018-19,2019,49,33,0.597561,50.61772250535553,0.6172892988457992,rank_calibrated_lasso,0.6000763381800931,0.4,5,48.5,49,33,over,+3800,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,2.1177225053555304,49.0,1.6177225053555304,0.5,win,10.0,9.090909090909092,19.090909090909093
Orlando Magic,2018-19,2019,42,40,0.5121951,29.492938626416557,0.3596699832489824,rank_calibrated_lasso,0.6000763381800931,0.4,5,31.0,42,40,over,+75000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-1.5070613735834435,42.0,12.507061373583443,11.0,loss,10.0,-10.0,0.0
Philadelphia 76ers,2018-19,2019,51,31,0.6219512,49.337662174981475,0.6016788070119692,rank_calibrated_lasso,0.6000763381800931,0.4,5,53.5,51,31,under,+2000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-4.1623378250185255,51.0,1.6623378250185255,2.5,win,10.0,9.090909090909092,19.090909090909093
Phoenix Suns,2018-19,2019,19,63,0.23170732,28.291044231180024,0.34501273452658565,rank_calibrated_lasso,0.6000763381800931,0.4,5,29.0,19,63,under,+75000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-0.7089557688199761,19.0,9.291044231180024,10.0,win,10.0,9.090909090909092,19.090909090909093
Portland Trail Blazers,2018-19,2019,53,29,0.64634144,42.5505635992656,0.5189093121861659,rank_calibrated_lasso,0.6000763381800931,0.4,5,42.0,53,29,over,+30000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.5505635992656011,53.0,10.449436400734399,11.0,win,10.0,9.090909090909092,19.090909090909093
Sacramento Kings,2018-19,2019,39,43,0.47560975,26.255550175491983,0.3201896362864876,rank_calibrated_lasso,0.6000763381800931,0.4,5,26.0,39,43,over,+200000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.2555501754919831,39.0,12.744449824508017,13.0,win,10.0,9.090909090909092,19.090909090909093
San Antonio Spurs,2018-19,2019,48,34,0.58536583,44.76853615226457,0.545957757954446,rank_calibrated_lasso,0.6000763381800931,0.4,5,43.5,48,34,over,+10000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,1.2685361522645735,48.0,3.2314638477354265,4.5,win,10.0,9.090909090909092,19.090909090909093
Toronto Raptors,2018-19,2019,58,24,0.70731705,52.36899198611811,0.6386462437331477,rank_calibrated_lasso,0.6000763381800931,0.4,5,55.5,58,24,over,+1850,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-3.131008013881889,58.0,5.631008013881889,2.5,loss,10.0,-10.0,0.0
Utah Jazz,2018-19,2019,50,32,0.6097561,45.716682550210905,0.5575205189050111,rank_calibrated_lasso,0.6000763381800931,0.4,5,49.5,50,32,over,+10000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-3.783317449789095,50.0,4.283317449789095,0.5,loss,10.0,-10.0,0.0
Washington Wizards,2018-19,2019,32,50,0.3902439,43.856545055133026,0.5348359153065003,rank_calibrated_lasso,0.6000763381800931,0.4,5,45.5,32,50,under,+11000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-1.6434549448669742,32.0,11.856545055133026,13.5,win,10.0,9.090909090909092,19.090909090909093
Atlanta Hawks,2019-20,2020,20,47,0.29850745,33.23307029600624,0.4052813450732468,rank_calibrated_lasso,0.6000763381800931,0.38,6,33.5,20,47,under,+25000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.26692970399376037,24.477610900000002,8.755459396006238,9.022389099999998,void,10.0,0.0,10.0
Boston Celtics,2019-20,2020,48,24,0.6666667,45.91831073978143,0.5599793992656272,rank_calibrated_lasso,0.6000763381800931,0.38,6,48.5,48,24,under,+2900,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-2.5816892602185675,54.666669399999996,8.748358660218564,6.166669399999996,void,10.0,0.0,10.0
Brooklyn Nets,2019-20,2020,35,37,0.4861111,43.091489096562086,0.5255059645922205,rank_calibrated_lasso,0.6000763381800931,0.38,6,43.5,35,37,under,+5500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.4085109034379144,39.8611102,3.2303788965620868,3.638889800000001,void,10.0,0.0,10.0
Charlotte Hornets,2019-20,2020,23,42,0.35384616,23.297153128421353,0.2841116235173336,rank_calibrated_lasso,0.6000763381800931,0.38,6,23.5,23,42,under,+200000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.20284687157864667,29.01538512,5.718231991578648,5.515385120000001,void,10.0,0.0,10.0
Chicago Bulls,2019-20,2020,22,43,0.33846155,32.59494132694815,0.39749928447497745,rank_calibrated_lasso,0.6000763381800931,0.38,6,33.5,22,43,under,+42500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.9050586730518475,27.7538471,4.841094226948151,5.7461528999999985,void,10.0,0.0,10.0
Cleveland Cavaliers,2019-20,2020,19,46,0.2923077,24.77508374672599,0.30213516764299986,rank_calibrated_lasso,0.6000763381800931,0.38,6,24.5,19,46,under,+150000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,0.2750837467259899,23.9692314,0.8058523467259882,0.5307685999999983,void,10.0,0.0,10.0
Dallas Mavericks,2019-20,2020,43,32,0.5733333,38.53756983251684,0.46997036381118096,rank_calibrated_lasso,0.6000763381800931,0.38,6,40.5,43,32,over,+10500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-1.9624301674831628,47.0133306,8.475760767483166,6.513330600000003,void,10.0,0.0,10.0
Denver Nuggets,2019-20,2020,46,27,0.63013697,48.158454771830044,0.5872982289247566,rank_calibrated_lasso,0.6000763381800931,0.38,6,53.0,46,27,under,+2000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-4.841545228169956,51.67123154,3.5127767681699567,1.3287684599999992,void,10.0,0.0,10.0
Detroit Pistons,2019-20,2020,20,46,0.3030303,40.33829493364983,0.4919304260201198,rank_calibrated_lasso,0.6000763381800931,0.38,6,37.5,20,46,under,+25000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,2.838294933649827,24.8484846,15.489810333649828,12.651515400000001,void,10.0,0.0,10.0
Golden State Warriors,2019-20,2020,15,50,0.23076923,51.21000133044363,0.6245122113468735,rank_calibrated_lasso,0.6000763381800931,0.38,6,47.5,15,50,under,+950,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,3.7100013304436317,18.92307686,32.28692447044364,28.57692314,void,10.0,0.0,10.0
Houston Rockets,2019-20,2020,44,28,0.6111111,56.37884146312228,0.6875468471112473,rank_calibrated_lasso,0.6000763381800931,0.38,6,54.0,44,28,under,+700,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,2.378841463122278,50.1111102,6.267731263122279,3.888889800000001,void,10.0,0.0,10.0
Indiana Pacers,2019-20,2020,45,28,0.6164383,44.27813630051253,0.5399772719574698,rank_calibrated_lasso,0.6000763381800931,0.38,6,46.5,45,28,under,+5000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-2.2218636994874714,50.5479406,6.269804299487468,4.047940599999997,void,10.0,0.0,10.0
Los Angeles Clippers,2019-20,2020,49,23,0.6805556,46.74001272656519,0.5700001552020145,rank_calibrated_lasso,0.6000763381800931,0.38,6,53.5,49,23,under,+425,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-6.75998727343481,55.805559200000005,9.065546473434814,2.3055592000000047,void,10.0,0.0,10.0
Los Angeles Lakers,2019-20,2020,52,19,0.73239434,58.77200771311934,0.7167318013795042,rank_calibrated_lasso,0.6000763381800931,0.38,6,50.5,52,19,over,+450,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,8.272007713119343,60.056335880000006,1.2843281668806625,9.556335880000006,void,10.0,0.0,10.0
Memphis Grizzlies,2019-20,2020,34,39,0.46575344,27.154136619217493,0.3311480075514328,rank_calibrated_lasso,0.6000763381800931,0.38,6,27.5,34,39,over,+100000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.34586338078250733,38.19178208,11.03764546078251,10.691782080000003,void,10.0,0.0,10.0
Miami Heat,2019-20,2020,44,29,0.60273975,37.73922310889971,0.4602344281573135,rank_calibrated_lasso,0.6000763381800931,0.38,6,43.5,44,29,over,+6000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-5.760776891100292,49.424659500000004,11.685436391100296,5.924659500000004,void,10.0,0.0,10.0
Milwaukee Bucks,2019-20,2020,56,17,0.7671233,53.56874640640005,0.6532773952000006,rank_calibrated_lasso,0.6000763381800931,0.38,6,57.5,56,17,under,+550,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-3.9312535935999477,62.904110599999996,9.335364193599943,5.404110599999996,void,10.0,0.0,10.0
Minnesota Timberwolves,2019-20,2020,19,45,0.296875,35.31227836041055,0.43063754098061646,rank_calibrated_lasso,0.6000763381800931,0.38,6,35.5,19,45,under,+50000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.18772163958944788,24.34375,10.968528360410552,11.15625,void,10.0,0.0,10.0
New Orleans Pelicans,2019-20,2020,30,42,0.41666666,36.3202344428431,0.4429296883273549,rank_calibrated_lasso,0.6000763381800931,0.38,6,37.5,30,42,under,+12500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-1.1797655571568981,34.16666612,2.1535683228430997,3.333333879999998,void,10.0,0.0,10.0
New York Knicks,2019-20,2020,21,45,0.3181818,26.165246575991787,0.3190883728779486,rank_calibrated_lasso,0.6000763381800931,0.38,6,26.5,21,45,under,+100000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-0.3347534240082126,26.0909076,0.07433897599178607,0.4090923999999987,void,10.0,0.0,10.0
Oklahoma City Thunder,2019-20,2020,44,28,0.6111111,42.14223684086848,0.5139297175715668,rank_calibrated_lasso,0.6000763381800931,0.38,6,32.5,44,28,over,+25000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,9.642236840868478,50.1111102,7.968873359131521,17.6111102,void,10.0,0.0,10.0
Orlando Magic,2019-20,2020,33,40,0.4520548,36.93989126884367,0.45048647888833737,rank_calibrated_lasso,0.6000763381800931,0.38,6,41.5,33,40,under,+20000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-4.560108731156333,37.0684936,0.1286023311563298,4.4315064000000035,void,10.0,0.0,10.0
Philadelphia 76ers,2019-20,2020,43,30,0.5890411,52.92371244885855,0.6454111274251043,rank_calibrated_lasso,0.6000763381800931,0.38,6,54.5,43,30,under,+775,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-1.5762875511414478,48.3013702,4.622342248858551,6.198629799999999,void,10.0,0.0,10.0
Phoenix Suns,2019-20,2020,34,39,0.46575344,30.904163781057164,0.3768800461104532,rank_calibrated_lasso,0.6000763381800931,0.38,6,29.5,34,39,over,+50000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,1.4041637810571643,38.19178208,7.287618298942839,8.691782080000003,void,10.0,0.0,10.0
Portland Trail Blazers,2019-20,2020,35,39,0.47297296,49.31535190981475,0.6014067306074969,rank_calibrated_lasso,0.6000763381800931,0.38,6,46.5,35,39,under,+3500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,2.8153519098147513,38.78378272,10.531569189814753,7.716217280000002,void,10.0,0.0,10.0
Sacramento Kings,2019-20,2020,31,41,0.43055555,41.13388193176451,0.5016327064849331,rank_calibrated_lasso,0.6000763381800931,0.38,6,37.5,31,41,under,+15000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,3.6338819317645132,35.3055551,5.828326831764514,2.1944449000000006,void,10.0,0.0,10.0
San Antonio Spurs,2019-20,2020,32,39,0.45070422,45.26128261500908,0.5519668611586473,rank_calibrated_lasso,0.6000763381800931,0.38,6,46.5,32,39,under,+6000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-1.2387173849909203,36.957746039999996,8.303536575009083,9.542253960000004,void,10.0,0.0,10.0
Toronto Raptors,2019-20,2020,53,19,0.7361111,47.7143281680635,0.5818820508300427,rank_calibrated_lasso,0.6000763381800931,0.38,6,46.5,53,19,over,+5500,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,1.2143281680635027,60.3611102,12.646782031936496,13.861110199999999,void,10.0,0.0,10.0
Utah Jazz,2019-20,2020,44,28,0.6111111,50.92659929755075,0.6210560889945214,rank_calibrated_lasso,0.6000763381800931,0.38,6,53.5,44,28,under,+1300,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,under,-2.5734007024492485,50.1111102,0.8154890975507527,3.388889800000001,void,10.0,0.0,10.0
Washington Wizards,2019-20,2020,25,47,0.3472222,28.36298143975003,0.3458900175579272,rank_calibrated_lasso,0.6000763381800931,0.38,6,27.0,25,47,under,+125000,https://www.basketball-reference.com/leagues/NBA_2020_preseason_odds.html,82,over,1.3629814397500297,28.472220399999998,0.10923896024996793,1.4722203999999977,void,10.0,0.0,10.0
Atlanta Hawks,2020-21,2021,41,31,0.5694444,31.33588503518959,0.3821449394535316,rank_calibrated_lasso,0.6000763381800931,0.4,7,34.5,41,31,over,+10000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,under,-3.164114964810409,41.0,9.664114964810409,6.5,loss,10.0,-10.0,0.0
Boston Celtics,2020-21,2021,36,36,0.5,48.51695677132215,0.5916702045283189,rank_calibrated_lasso,0.6000763381800931,0.4,7,44.5,36,36,under,+1400,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.01695677132215,36.0,12.51695677132215,8.5,loss,10.0,-10.0,0.0
Brooklyn Nets,2020-21,2021,48,24,0.6666667,56.33655313215753,0.6870311357580187,rank_calibrated_lasso,0.6000763381800931,0.4,7,45.5,48,24,over,+600,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,10.836553132157533,48.0,8.336553132157533,2.5,win,10.0,9.090909090909092,19.090909090909093
Charlotte Hornets,2020-21,2021,33,39,0.45833334,27.423909944494156,0.3344379261523678,rank_calibrated_lasso,0.6000763381800931,0.4,7,26.5,33,39,over,+25000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,0.9239099444941559,33.0,5.576090055505844,6.5,win,10.0,9.090909090909092,19.090909090909093
Chicago Bulls,2020-21,2021,31,41,0.43055555,29.471171523932895,0.35940453077966944,rank_calibrated_lasso,0.6000763381800931,0.4,7,29.5,31,41,over,+25000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,under,-0.028828476067104702,31.0,1.5288284760671047,1.5,loss,10.0,-10.0,0.0
Cleveland Cavaliers,2020-21,2021,22,50,0.30555555,30.92447920798073,0.3771277952192772,rank_calibrated_lasso,0.6000763381800931,0.4,7,22.5,22,50,under,+50000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,8.424479207980731,22.0,8.924479207980731,0.5,loss,10.0,-10.0,0.0
Dallas Mavericks,2020-21,2021,42,30,0.5833333,47.997307977866896,0.585333024120328,rank_calibrated_lasso,0.6000763381800931,0.4,7,42.5,42,30,under,+2500,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,5.497307977866896,42.0,5.997307977866896,0.5,loss,10.0,-10.0,0.0
Denver Nuggets,2020-21,2021,47,25,0.6527778,47.276117252208074,0.5765380152708302,rank_calibrated_lasso,0.6000763381800931,0.4,7,44.5,47,25,over,+1800,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,2.776117252208074,47.0,0.27611725220807415,2.5,win,10.0,9.090909090909092,19.090909090909093
Detroit Pistons,2020-21,2021,20,52,0.2777778,23.08667573286568,0.2815448260105571,rank_calibrated_lasso,0.6000763381800931,0.4,7,23.5,20,52,under,+50000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,under,-0.41332426713432113,20.0,3.086675732865679,3.5,win,10.0,9.090909090909092,19.090909090909093
Golden State Warriors,2020-21,2021,39,33,0.5416667,38.60568737674562,0.47080106557006857,rank_calibrated_lasso,0.6000763381800931,0.4,7,37.5,39,33,over,+2500,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,1.105687376745621,39.0,0.394312623254379,1.5,win,10.0,9.090909090909092,19.090909090909093
Houston Rockets,2020-21,2021,17,55,0.2361111,49.50927115685797,0.6037715994738777,rank_calibrated_lasso,0.6000763381800931,0.4,7,34.5,17,55,under,+5000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,15.00927115685797,17.0,32.50927115685797,17.5,loss,10.0,-10.0,0.0
Indiana Pacers,2020-21,2021,34,38,0.4722222,39.931664204979725,0.4869715146948747,rank_calibrated_lasso,0.6000763381800931,0.4,7,38.5,34,38,under,+10000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,1.4316642049797252,34.0,5.931664204979725,4.5,loss,10.0,-10.0,0.0
Los Angeles Clippers,2020-21,2021,47,25,0.6527778,54.504883130583195,0.6646936967144292,rank_calibrated_lasso,0.6000763381800931,0.4,7,46.5,47,25,over,+650,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,8.004883130583195,47.0,7.504883130583195,0.5,win,10.0,9.090909090909092,19.090909090909093
Los Angeles Lakers,2020-21,2021,42,30,0.5833333,60.198098087892106,0.7341231474133184,rank_calibrated_lasso,0.6000763381800931,0.4,7,47.5,42,30,under,+275,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,12.698098087892106,42.0,18.198098087892106,5.5,loss,10.0,-10.0,0.0
Memphis Grizzlies,2020-21,2021,38,34,0.5277778,35.5774751025584,0.4338716475921756,rank_calibrated_lasso,0.6000763381800931,0.4,7,31.5,38,34,over,+15000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.077475102558402,38.0,2.4225248974415976,6.5,win,10.0,9.090909090909092,19.090909090909093
Miami Heat,2020-21,2021,40,32,0.5555556,45.22171028526369,0.5514842717715084,rank_calibrated_lasso,0.6000763381800931,0.4,7,43.5,40,32,under,+1800,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,1.7217102852636899,40.0,5.22171028526369,3.5,loss,10.0,-10.0,0.0
Milwaukee Bucks,2020-21,2021,46,26,0.6388889,53.442713137077604,0.6517404041107024,rank_calibrated_lasso,0.6000763381800931,0.4,7,49.5,46,26,under,+550,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,3.942713137077604,46.0,7.442713137077604,3.5,loss,10.0,-10.0,0.0
Minnesota Timberwolves,2020-21,2021,23,49,0.31944445,33.59880572500515,0.4097415332317701,rank_calibrated_lasso,0.6000763381800931,0.4,7,29.5,23,49,under,+20000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.09880572500515,23.0,10.59880572500515,6.5,loss,10.0,-10.0,0.0
New Orleans Pelicans,2020-21,2021,31,41,0.43055555,40.4517051719683,0.49331347770693046,rank_calibrated_lasso,0.6000763381800931,0.4,7,36.5,31,41,under,+6500,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,3.9517051719682996,31.0,9.4517051719683,5.5,loss,10.0,-10.0,0.0
New York Knicks,2020-21,2021,41,31,0.5694444,24.569734248673143,0.2996309054716237,rank_calibrated_lasso,0.6000763381800931,0.4,7,21.5,41,31,over,+50000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,3.069734248673143,41.0,16.430265751326857,19.5,win,10.0,9.090909090909092,19.090909090909093
Oklahoma City Thunder,2020-21,2021,22,50,0.30555555,26.485611041468168,0.32299525660327033,rank_calibrated_lasso,0.6000763381800931,0.4,7,22.5,22,50,under,+20000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,3.985611041468168,22.0,4.485611041468168,0.5,loss,10.0,-10.0,0.0
Orlando Magic,2020-21,2021,21,51,0.29166666,32.73535966132323,0.39921170318686866,rank_calibrated_lasso,0.6000763381800931,0.4,7,31.5,21,51,under,+20000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,1.2353596613232298,21.0,11.73535966132323,10.5,loss,10.0,-10.0,0.0
Philadelphia 76ers,2020-21,2021,49,23,0.6805556,47.702196078768836,0.5817340985215712,rank_calibrated_lasso,0.6000763381800931,0.4,7,43.5,49,23,over,+2000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.202196078768836,49.0,1.2978039212311643,5.5,win,10.0,9.090909090909092,19.090909090909093
Phoenix Suns,2020-21,2021,51,21,0.7083333,41.63732889539287,0.507772303602352,rank_calibrated_lasso,0.6000763381800931,0.4,7,38.5,51,21,over,+4000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,3.1373288953928693,51.0,9.36267110460713,12.5,win,10.0,9.090909090909092,19.090909090909093
Portland Trail Blazers,2020-21,2021,42,30,0.5833333,44.86764945622001,0.5471664567831708,rank_calibrated_lasso,0.6000763381800931,0.4,7,40.5,42,30,over,+4000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.367649456220008,42.0,2.8676494562200077,1.5,win,10.0,9.090909090909092,19.090909090909093
Sacramento Kings,2020-21,2021,31,41,0.43055555,36.83379491827231,0.4491926209545404,rank_calibrated_lasso,0.6000763381800931,0.4,7,28.5,31,41,over,+25000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,8.33379491827231,31.0,5.833794918272311,2.5,win,10.0,9.090909090909092,19.090909090909093
San Antonio Spurs,2020-21,2021,33,39,0.45833334,39.52766397296397,0.4820446825971216,rank_calibrated_lasso,0.6000763381800931,0.4,7,28.5,33,39,over,+25000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,11.027663972963971,33.0,6.527663972963971,4.5,win,10.0,9.090909090909092,19.090909090909093
Toronto Raptors,2020-21,2021,27,45,0.375,50.73265598158902,0.6186909266047441,rank_calibrated_lasso,0.6000763381800931,0.4,7,42.5,27,45,under,+3000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,8.23265598158902,27.0,23.73265598158902,15.5,loss,10.0,-10.0,0.0
Utah Jazz,2020-21,2021,52,20,0.7222222,45.87410850814393,0.5594403476602918,rank_calibrated_lasso,0.6000763381800931,0.4,7,41.5,52,20,over,+4000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,4.374108508143927,52.0,6.125891491856073,10.5,win,10.0,9.090909090909092,19.090909090909093
Washington Wizards,2020-21,2021,34,38,0.4722222,41.08666143337592,0.5010568467484868,rank_calibrated_lasso,0.6000763381800931,0.4,7,32.5,34,38,over,+10000,https://www.basketball-reference.com/leagues/NBA_2021_preseason_odds.html,72,over,8.586661433375923,34.0,7.086661433375923,1.5,win,10.0,9.090909090909092,19.090909090909093
Atlanta Hawks,2021-22,2022,43,39,0.5243902,49.80319858879884,0.6073560803512054,rank_calibrated_lasso,0.6000763381800931,0.38,8,47.5,43,39,under,+3500,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,over,2.3031985887988426,43.0,6.803198588798843,4.5,loss,10.0,-10.0,0.0
Boston Celtics,2021-22,2022,51,31,0.6219512,44.91065500174463,0.5476909146554223,rank_calibrated_lasso,0.6000763381800931,0.38,8,45.5,51,31,over,+4000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-0.5893449982553705,51.0,6.0893449982553705,5.5,loss,10.0,-10.0,0.0
Brooklyn Nets,2021-22,2022,44,38,0.5365854,60.58386590951126,0.7388276330428203,rank_calibrated_lasso,0.6000763381800931,0.38,8,56.5,44,38,under,+240,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,over,4.08386590951126,44.0,16.58386590951126,12.5,loss,10.0,-10.0,0.0
Charlotte Hornets,2021-22,2022,43,39,0.5243902,37.37943386576309,0.45584675446052547,rank_calibrated_lasso,0.6000763381800931,0.38,8,38.5,43,39,over,+10000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-1.1205661342369098,43.0,5.62056613423691,4.5,loss,10.0,-10.0,0.0
Chicago Bulls,2021-22,2022,46,36,0.5609756,41.462801160296884,0.5056439165889864,rank_calibrated_lasso,0.6000763381800931,0.38,8,42.5,46,36,over,+6600,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-1.037198839703116,46.0,4.537198839703116,3.5,loss,10.0,-10.0,0.0
Cleveland Cavaliers,2021-22,2022,44,38,0.5365854,32.12285219675786,0.3917420999604617,rank_calibrated_lasso,0.6000763381800931,0.38,8,26.5,44,38,over,+50000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,over,5.6228521967578615,44.0,11.877147803242138,17.5,win,10.0,9.090909090909092,19.090909090909093
Dallas Mavericks,2021-22,2022,52,30,0.63414633,45.2170394936654,0.5514273108983586,rank_calibrated_lasso,0.6000763381800931,0.38,8,48.5,52,30,over,+3000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-3.2829605063345966,52.0,6.782960506334597,3.5,loss,10.0,-10.0,0.0
Denver Nuggets,2021-22,2022,48,34,0.58536583,47.02160512889506,0.5734342088889641,rank_calibrated_lasso,0.6000763381800931,0.38,8,47.5,48,34,over,+2200,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-0.47839487110493906,48.0,0.9783948711049391,0.5,loss,10.0,-10.0,0.0
Detroit Pistons,2021-22,2022,23,59,0.2804878,22.446447989493706,0.27373717060358177,rank_calibrated_lasso,0.6000763381800931,0.38,8,24.5,23,59,under,+50000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-2.0535520105062943,23.0,0.5535520105062943,1.5,win,10.0,9.090909090909092,19.090909090909093
Golden State Warriors,2021-22,2022,53,29,0.64634144,40.95957637681764,0.4995070289855809,rank_calibrated_lasso,0.6000763381800931,0.38,8,48.5,53,29,over,+900,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-7.540423623182363,53.0,12.040423623182363,4.5,loss,10.0,-10.0,0.0
Houston Rockets,2021-22,2022,20,62,0.24390244,26.843217939647026,0.32735631633715884,rank_calibrated_lasso,0.6000763381800931,0.38,8,27.5,20,62,under,+50000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-0.6567820603529739,20.0,6.843217939647026,7.5,win,10.0,9.090909090909092,19.090909090909093
Indiana Pacers,2021-22,2022,25,57,0.30487806,36.69884104976718,0.44754684207033146,rank_calibrated_lasso,0.6000763381800931,0.38,8,42.5,25,57,under,+10000,https://www.basketball-reference.com/leagues/NBA_2022_preseason_odds.html,82,under,-5.801158950232818,25.0,11.698841049767182,17.5,win,10.0,9.090909090909092,19.090909090909093
